source_url	parsed_url
https://www.x-kom.pl	https://www.x-kom.pl/l/lenovo-bts
https://www.x-kom.pl	https://www.x-kom.pl/aktualnosci/8624-miej-oko-na-dom-podczas-wakacji-kup-urzadzenia-sieciowe-i-smart-home-z-rabatem-do-51.html
https://www.x-kom.pl	https://geex.x-kom.pl/
https://www.x-kom.pl	https://www.x-kom.pl/g-8/c/33-glosniki.html
https://www.x-kom.pl	https://www.x-kom.pl/aktualnosci/8615-gorace-przeceny-na-gorace-lato-kup-komponenty-nawet-o-44-taniej.html#komentarze
https://www.x-kom.pl	https://www.x-kom.pl/aktualnosci/8615-gorace-przeceny-na-gorace-lato-kup-komponenty-nawet-o-44-taniej.html
https://www.x-kom.pl	https://www.x-kom.pl/g-6/c/33-glosniki.html
https://www.x-kom.pl	https://www.x-kom.pl/g-12/c/3341-dyski-zewnetrzne-ssd.html
https://www.x-kom.pl	https://www.x-kom.pl/
https://www.x-kom.pl	https://lp.x-kom.pl/a/strefa-marki-xiaomi/
https://www.x-kom.pl	https://www.x-kom.pl/aktualnosci/8626-sprzet-nie-tylko-dla-wakacyjnych-influencerow-z-rabatami-do-47.html
https://www.x-kom.pl	https://www.x-kom.pl/aktualnosci/8620-poznaj-komputery-x-kom-pro-geforce-rtx-studio-dla-tworcow.html
https://www.x-kom.pl	https://www.x-kom.pl/poradniki/8589-jaki-soundbar-wybrac-ktory-kupic-na-co-zwrocic-uwage.html#komentarze
https://www.x-kom.pl	https://www.x-kom.pl/g-64/c/156-aparaty-fotograficzne.html
https://www.x-kom.pl	https://www.x-kom.pl/g-12/c/2464-zasilanie.html
https://www.x-kom.pl	https://www.x-kom.pl/g-4/c/2748-sluchawki-true-wireless.html
https://www.x-kom.pl	https://www.x-kom.pl/g-12/c/100-nosniki-danych.html
https://www.x-kom.pl	https://www.x-kom.pl/g-2/c/159-laptopy-notebooki-ultrabooki.html?sort_by=rating_desc&amp;f%5Bmanufacturers%5D%5B57%5D=1&amp;f%5B44%5D%5B219994%5D=1&amp;f%5B4389%5D%5B66562%5D=1
https://www.x-kom.pl	https://www.x-kom.pl/aktualnosci/8614-dzien-bezpiecznego-kierowcy-akcesoria-samochodowe-w-promocyjnej-cenie.html#komentarze
https://www.x-kom.pl	https://www.x-kom.pl/g-64/c/1936-obiektywy.html
https://www.x-kom.pl	https://www.x-kom.pl/g-4/c/3464-ochrona-na-telefon.html
https://www.x-kom.pl	https://www.x-kom.pl/p/649747-urzadzenie-wiel-atramentowe-hp-deskjet-2710e-wifi-hp-airprint-instant-ink-hp.html
https://www.x-kom.pl	https://www.x-kom.pl/g-12/c/161-akcesoria-komputerowe.html
https://www.x-kom.pl	https://www.x-kom.pl/g-8/c/1425-odtwarzacze-multimedialne.html
https://www.x-kom.pl	https://www.x-kom.pl/g-7/c/2370-komputery-do-gier.html
https://www.x-kom.pl	https://www.x-kom.pl/g-4/c/3465-ladowarki-i-powerbanki.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/guide-mindfulwork.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mid1
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-entertainment.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/us/womens-issues-course.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/guides/how-to-make-the-world-a-better-place.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-tech.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/smarter-living/how-to-find-a-hobby-guide.html
https://www.nytimes.com/guides/	https://nytmediakit.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/subscription?campaignId=37WXW
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-cooking.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2016/well/move/well-runningforwomen-guide-interactive.html
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/well/family/well-caregiver-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/favicon-d2483f10ef688e6f89e23806b9700298.ico
https://www.nytimes.com/guides/	https://www.nytimes.com/ca/?action=click&amp;region=Footer&amp;pgtype=Homepage
https://www.nytimes.com/guides/	https://www.nytimes.com/section/smarter-living
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-index
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#stream-panel
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-ipad-144x144-28865b72953380a40aa43318108876cb.png
https://www.nytimes.com/guides/	https://g1.nyt.com/fonts/css/web-fonts.d05a02583ca20b8afd5115f3ef8f1b8d134f743d.css
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115015727108-Accessibility
https://www.nytimes.com/guides/	https://www.nytimes.com/svc/collections/v1/publish/https://www.nytimes.com/spotlight/guides/rss.xml
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/realestate/real-estate-decorating-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/global-f449cfd9976ad673ef2b7ab5098b85be.css
https://www.nytimes.com/guides/	https://myaccount.nytimes.com/auth/login?response_type=cookie&amp;client_id=vi&amp;redirect_uri=https%3A%2F%2Fwww.nytimes.com%2Fsubscription%2Fonboarding-offer%3FcampaignId%3D7JFJX&amp;asset=masthead
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-default-homescreen-57x57-43808a4cd5333b648057a01624d84960.png
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-home.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mid2
https://www.nytimes.com/guides/	https://www.nytimes.com/international/?action=click&amp;region=Footer&amp;pgtype=Homepage
https://www.nytimes.com/guides/	https://www.tbrandstudio.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/smarter-living/guide-sugar.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/fashion/how-to-dress-up.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2019/guides/a-guide-to-sleep-apnea.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-hard.html
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide-food.html
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014792127-Copyright-notice
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115015385887-Contact-Us
https://www.nytimes.com/guides/	https://www.nytimes.com/sitemap/
https://www.nytimes.com/guides/	https://www.nytco.com/careers/
https://www.nytimes.com/guides/	https://www.nytimes.com/section/todayspaper
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2018/well/how-to-use-yoga-to-relax.html
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-mktg
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-subheader
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2021/guide/2021-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/apple-touch-icon-28865b72953380a40aa43318108876cb.png
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014893428-Terms-of-service
https://www.nytimes.com/guides/	https://www.nytimes.com/vi-assets/static-assets/ios-iphone-114x144-080e7ec6514fdc62bcbb7966d9b257d2.png
https://www.nytimes.com/guides/	https://www.nytco.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/privacy/privacy-policy
https://www.nytimes.com/guides/	https://www.nytimes.com/spotlight/guides
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#site-content
https://www.nytimes.com/guides/	https://www.nytimes.com/interactive/2020/guides/2020-gift-guide.html
https://www.nytimes.com/guides/	https://www.nytimes.com/privacy/cookie-policy#how-do-i-manage-trackers
https://www.nytimes.com/guides/	https://www.nytimes.com/
https://www.nytimes.com/guides/	https://www.nytimes.com/guides/#after-sponsor
https://www.nytimes.com/guides/	https://help.nytimes.com/hc/en-us/articles/115014893968-Terms-of-sale
